"","CN1","CN2","CN3","CV1","CV2","CV3","EM1","EM2","EM3"
"ENSG00000106049",112.398675250233,92.7668158664335,81.8782761755946,135.899450661201,114.327101099957,83.131082302577,130.987543876157,128.89196356639,111.608956249073
"ENSG00000106052",70.8496235636807,74.7066133977582,106.836283644478,82.5409624770362,134.105730771298,153.362675975379,70.6270942867169,79.6439050629841,103.936460745728
"ENSG00000106066",23.7462916432973,21.044247443635,10.8998116835635,16.2410849303019,12.5973528665921,11.6131734822758,18.1952243253516,9.80452456370131,5.62840206165002
"ENSG00000106069",1.73587723978769,2.06488719992045,1.78460446905969,3.51401861543097,4.77503693056207,2.6585142193356,3.92295063417551,4.49255758466337,3.69452474130573
"ENSG00000106070",43.2343864334538,44.7089030033325,38.2036115650779,51.7032356654204,50.5724976550605,53.4589672184217,50.0013664930803,49.1711895731043,47.5555938726141
"ENSG00000106077",5.42265319966673,5.10540571652391,4.67387913372345,3.07509839525634,3.49223817238848,2.96178596279326,3.92712602558261,5.8125404335933,5.93432764889102
"ENSG00000106078",38.0635221421557,33.0243085012402,42.1479439030757,45.5397742448165,43.1259965659874,52.2345970509909,44.3703660795665,40.4231794691376,47.1126632088886
"ENSG00000106080",7.72874542344479,9.54798216331982,15.6854585326436,7.49408637861425,10.0961591744869,12.4673687007137,6.98567199048674,7.55304159247837,10.8320974276415
"ENSG00000106086",6.80280022980084,8.2547204728758,9.56828034175408,7.09560457154148,10.6769925817702,11.5408862664374,8.7313070205762,8.99726785105311,10.9811190005455
"ENSG00000106089",0.483875603375085,0.966913070799644,1.56171983365195,0.545352814012186,1.19297000736245,1.29809743764362,0.343275271520346,0.862269630540019,1.23354608232179
"ENSG00000106100",2.59137944422893,3.98429411179595,2.89009907535046,2.1206377899881,1.52617075495956,2.08013268407413,2.36922754576162,2.32418045689265,2.65598859417256
"ENSG00000106105",62.7677608279878,57.8277722843582,77.3625337437179,46.2759429267319,59.288267918501,92.6397514805456,45.5341985598036,49.2751760543657,61.6266288514457
"ENSG00000106123",2.89231716931453,3.6968580011211,4.39822312185782,4.17326355398795,4.10749892892446,3.37171697825806,4.95410158995383,4.69190750295838,3.85176184467894
"ENSG00000106128",0,0.00754205685022578,0.061086207402273,0.204565692700972,0.257799364849744,0.065627809410229,0.195462453645599,0.233212295302367,0.238343334893177
"ENSG00000106133",0.318142664569298,0.374404414720081,0.151655988600751,0.27825849328704,0.166208197298277,0.140439085304728,0.291697571294438,0.28636293497814,0.196279656468935
"ENSG00000106144",8.33386976049823,7.86734087758284,6.06323166406077,6.90606950373179,5.97653942613132,6.54151564296956,6.87232097095071,6.48178166444626,5.84446239108323
"ENSG00000106153",122.754005499931,112.723828380872,141.487298969765,101.49101173102,121.975612718893,146.259755729484,97.4980924506526,108.615625987789,115.152400388578
"ENSG00000106178",0.961743751648887,0.67027043718689,0.415671837069218,0.630402419372711,0.50819507704733,0.371909763580238,1.19561377486459,0.471095730261521,0.312258133724388
"ENSG00000106211",145.486561497432,628.256214317587,1085.34545056794,99.4863680569858,1494.20498222726,1257.26240065887,114.693721138943,796.317460405489,1259.41932534504
"ENSG00000106236",0.61298837478591,1.41324344972955,6.61063171471833,1.19700333776,7.9552628795502,20.2337703142193,0.977133562294054,2.32359337540398,7.7342332363668
"ENSG00000106244",68.3652989915434,55.743688812422,62.9751471537153,62.8286655332393,59.590225166702,74.7342008837014,58.9388601947921,56.6927957378209,57.5497076506596
"ENSG00000106245",13.487443492717,13.7740279840485,16.9194755142622,12.5689118622365,16.8913797431155,19.3331362127513,10.4612068184676,12.1188138922132,13.129233662478
"ENSG00000106246",1.16033027944396,1.36166675077584,1.28494484721197,1.15402263434572,0.989692350012866,1.1499961562208,1.3494177632479,1.51542357018394,1.26035798845443
"ENSG00000106258",207.705959599338,302.214556518743,184.063831444689,263.922620169892,350.214722110462,244.885691920514,418.298426097632,451.143887148574,455.662369790895
"ENSG00000106261",98.8751520092821,81.4598043909882,66.9186333280248,138.269542898201,74.8219862880684,83.2757715530021,105.809646814758,103.063416656971,98.7637123985612
"ENSG00000106263",97.0728918393155,86.2470038257205,119.846971147921,88.8965965712366,91.4739651673346,159.123050619138,105.799611175842,99.2878747729341,124.334866046045
"ENSG00000106266",14.3787848579769,15.9973562137933,16.0286375105245,13.936217479095,15.2347662826422,15.6468609717966,16.7824988559157,15.0909483851215,16.0859268862548
"ENSG00000106268",1.73978070786411,1.77634194595763,1.62157492895112,1.4211001043638,1.25331157252702,1.26219967008359,1.59981380427286,1.50614928685799,1.39598824762566
"ENSG00000106290",8.60258920156048,8.30471172323583,8.82898748632082,9.04078847924574,8.07115833195165,9.58512346336282,10.43015932923,10.1046040362425,9.39648153422935
"ENSG00000106299",54.0167997624766,59.2395612508044,58.7349278828038,64.2062003406949,78.600648078432,89.637900290394,65.8736898441566,62.7310731384862,64.8112771669515
"ENSG00000106305",9.5733809563708,8.12412361150116,10.4359144767065,8.92971258161104,8.17675241392938,9.02923228525665,10.1829003211996,9.29216658683483,12.3872353281084
"ENSG00000106327",883.934078580928,727.347363300045,768.988831710148,1263.01728964508,1145.10934045455,847.649332071359,1368.18224490036,1281.02636651836,1110.71731142869
"ENSG00000106330",14.0972505963797,11.0776630734382,8.37464210710278,16.0860961239262,14.396245840116,10.4569173395672,15.5100268557061,14.5375506213167,12.6567650588064
"ENSG00000106333",26.981143012614,22.7032383899229,11.7201404947048,20.9379004672267,19.6770379723803,15.3833843598249,22.7659625036596,25.6528948897698,18.9136046482706
"ENSG00000106344",13.2835293106768,12.3395152142358,17.443510118454,11.5128231333673,11.2674107392975,19.5509679707206,13.2832606524376,12.1853279462563,15.1243306634827
"ENSG00000106346",8.12009227211687,12.9432618160429,15.2488389109226,7.59723734702445,14.7668331712091,16.4822144414155,8.70531092886131,9.59387118251382,13.1193577313427
"ENSG00000106348",6.40129689623241,7.80134161792878,6.57531807734818,5.26640628306978,5.90686786112955,6.82081014605768,6.71399249652933,6.15453655003409,4.68222022979915
"ENSG00000106351",71.0211134446297,63.5856156813774,44.9539022457856,103.203287097144,68.1806752412498,48.3077802824729,118.813039411758,105.178364328534,82.2888849495016
"ENSG00000106355",18.1609943300659,14.6350660552965,13.6104591775504,14.3409517187484,12.6487292481812,11.6894612467586,10.0275757215146,11.4856140383729,11.1919605450444
"ENSG00000106366",73.7477143925425,447.317946410828,600.46461215519,22.4084951085754,943.031456520242,1221.61438393742,42.3307149451338,750.926549984785,912.592432428058
"ENSG00000106367",30.8955784109671,26.8251585805172,25.4030184339311,29.2556024813817,25.1237847104134,21.4962777109324,33.0241590845356,30.9587910671999,27.7173839833041
"ENSG00000106384",9.06721097024502,8.23086355072574,6.08384537724818,4.50916236983752,3.8757111966255,3.08556404749946,7.72879073211581,9.20960399419918,7.13512670168485
"ENSG00000106392",20.352887870574,18.8684406300273,20.0577314380169,21.6397822932968,21.3817885972439,25.0001453591621,18.8842947552904,17.9816459110235,18.0184780249577
"ENSG00000106397",46.6862274835036,42.1696743831525,43.0652765403887,42.8178979626903,40.5214075845758,42.76533186989,49.1882708823141,46.7216141894031,48.7001691371519
"ENSG00000106399",12.9608502930149,11.0431785659793,10.4094685502815,11.9697411878772,10.5167524668553,9.17127915037167,11.0568824308862,10.5015922792392,8.61976411868981
"ENSG00000106400",89.9172708017046,74.7300465857461,70.985740502767,91.3715373395419,86.8341423647182,69.2262095454184,86.43549877554,93.0073361504528,83.7120660300407
"ENSG00000106404",4.45786533649598,4.59126294397997,4.09712484923262,4.75593015087018,3.87816783091936,3.72863547566821,4.59873418506034,4.58121086093741,4.0140562905259
"ENSG00000106415",5.26814524449755,5.5433192372257,3.86334860014231,5.72474059458229,6.14901438524868,4.20428161790182,5.49947088789048,5.21633634067714,3.95356363863809
"ENSG00000106443",23.7529011276329,24.637149788423,23.4070440996985,22.3948911337277,19.9198898011879,22.9559850628791,17.9885064435884,19.0351542383898,19.3473606511728
"ENSG00000106459",4.74469044956218,6.26119478007383,6.09834202062696,4.8564127796448,5.93027121323342,9.72646334470345,5.04527412872645,5.45329742689242,7.3187085497595
"ENSG00000106460",65.140859221918,51.4942514558301,46.8860286784169,81.082019105385,61.9219510667343,49.7965200745975,61.6805392849617,56.803027093168,49.9573558030564
"ENSG00000106462",4.74097886240042,6.83955084657545,10.8324128403553,2.97941611876894,6.33045999764854,13.4328483959059,3.65857594272459,4.63074008536905,6.79366404786299
"ENSG00000106477",3.71831565092574,2.81876567114401,1.80576186900205,2.5421537170828,1.78585868530804,1.68150330001239,2.86986710313073,2.00255925259335,2.04915949363367
"ENSG00000106479",4.1898745488611,5.53321154476999,3.80966121377347,3.82399345566029,3.44410401196338,2.19338044868988,4.02746570571634,4.9704400330613,3.8612747281308
"ENSG00000106483",0.275447211148405,0.439116278015364,0.667517559033066,0.201365536075369,0.339839039462984,0.301984201026228,0.145975178042465,0.0857905135333264,0.282513184987348
"ENSG00000106484",31.039111431081,26.3615129243783,23.7361779729913,26.2987915870821,22.2448584948291,16.8782386540911,24.4536351424931,21.5965812712926,19.1253620864639
"ENSG00000106511",0.316836294993711,0.171906078714151,0.0926058696954682,0.689943800261913,0.163101508558313,0.120996010051973,0.294668814328703,0.196219099327792,0.0833048057372264
"ENSG00000106524",8.99414148846757,9.89576939828148,8.55807516831496,8.90623921229825,10.9120125547102,7.91171662961458,8.22478662817597,8.94318701591393,11.1117264560639
"ENSG00000106526",11.8763498060798,9.33975483047383,8.94014378029192,16.9413531099823,14.2210738471383,11.9988537445715,19.2224053243178,19.2432426181928,15.4717185009293
"ENSG00000106536",2.23241687147776,1.78518562109594,1.10472907981153,1.92618471258994,1.51966539382289,1.09844499758083,1.33039956330345,1.07070324424193,0.979399836193366
"ENSG00000106537",15.6564211143994,16.2973148034923,34.6369013238619,72.2591623897273,117.410367257259,146.445131926292,41.6826560607961,46.279156456719,58.2019021968669
"ENSG00000106538",475.645628183737,411.541070515624,424.670524691036,548.819111791595,539.311187851218,448.436186237152,616.7336928179,673.623029292331,576.744812908889
"ENSG00000106546",47.6501407195652,51.5904906150034,43.4304644393194,54.8322607305721,79.0624459856914,53.244358354929,49.2446646532362,54.4780024793834,54.178437663759
"ENSG00000106554",25.6898380044638,23.5467409586132,25.5984390806694,25.9597411184238,26.3187268079826,29.5348218277762,24.3489415349072,23.1378112498469,22.82413293655
"ENSG00000106560",8.0441548785198,6.5244728349334,4.19561946166817,7.48865942597799,3.27341429597873,3.55873019622827,6.6626323608353,4.68613323869531,3.71715286642366
"ENSG00000106565",720.908255903087,554.638215678175,547.806175646333,854.733630276942,715.916543420106,570.204784110982,757.145517028945,746.762964904042,657.97665784109
"ENSG00000106571",0.410751497191079,0.933907069781826,0.901696056632867,0.319744419791883,0.668529587126149,0.807742929196807,0.640678346440585,0.61473092240184,1.17438440367315
"ENSG00000106588",0.731263963809952,0.693737837971902,0.470726826183608,0.403560495368271,0.550417835040156,0.471994929687488,0.554896247948519,0.710640120723672,0.522939409786764
"ENSG00000106591",39.4142637565459,35.679099127445,42.0081575375919,37.7588407498301,42.7390512240731,47.4330341408962,38.142536015384,43.4599376159732,39.1556570440446
"ENSG00000106603",11.9419597499427,11.5476347134133,10.2488301713101,12.7454779545475,10.6579653034032,10.7521958028028,10.6725902223869,10.5327417528699,9.85016879813903
"ENSG00000106605",6.01623508058692,7.13704535210603,6.0812374789965,4.62694022591764,4.00245243936592,5.85310615308569,5.18367832247294,4.34404249776218,4.47881434809111
"ENSG00000106608",23.8436438524218,28.3814850231474,45.4956242705713,24.9824265557426,42.5967196777344,54.0681866320546,28.5841456336016,38.6508540257007,49.4766511350502
"ENSG00000106609",79.7103133027677,66.1410669830131,69.880664150069,80.4312161033739,77.5705534714933,93.254238236468,92.7893787100352,85.3223948148562,81.6152428215256
"ENSG00000106610",2.31630187520318,2.76017264267226,2.09751974612702,2.78733342115618,2.73619056648581,2.36809380545222,2.69384236199909,3.01887706107355,3.62891348567322
"ENSG00000106615",45.7010426938903,45.8724455985323,58.9745738256271,41.5205920240831,63.248184008661,79.2695453564103,40.2688617692091,49.5487951095197,55.5844542897507
"ENSG00000106617",28.9013926046884,29.8726682284204,34.3621271263787,28.7008945122646,34.7474530544165,34.3734616187829,20.7542605235408,27.5979094732168,31.8424679304071
"ENSG00000106624",18.1633624595668,31.108343635585,24.3906360994475,15.3310555388522,18.2194477882023,20.567230587193,20.5197704017255,21.112776993577,18.1318972451664
"ENSG00000106628",72.990782928547,54.7744198417339,51.9967577142613,64.5893811411791,56.6575133394014,50.5170449843022,67.9814542194257,63.5736518394978,59.6896657291423
"ENSG00000106633",1.51972123029477,1.11905123529067,0.969861504034291,1.2042432768697,0.933378199061954,0.431891677377885,8.63307826937358,7.42358726031844,4.65218045371473
"ENSG00000106635",19.9538002279921,21.9626223019833,27.5966063925131,21.0315179584253,29.9320903833649,31.9987437193725,22.4766800189003,23.2429552513908,23.7941790667823
"ENSG00000106636",24.0017158202077,27.4615754513266,50.8144462629024,23.952393006614,34.9984234260295,59.4588109597749,23.2051449148037,25.1816816263404,38.1650147536085
"ENSG00000106638",19.9792473771375,16.0290155795561,23.2946914238525,18.6719781459074,16.0003112122806,22.4579593677401,21.8963564162375,18.5188612595516,22.4703256586072
"ENSG00000106665",10.6577264239893,13.4711672153984,16.1993364460871,10.3851098860394,16.103359250351,19.1683415162128,12.9118419770161,13.9298432956621,13.3765430572918
"ENSG00000106682",153.232099641772,144.43148372431,173.178770643015,156.918601821893,182.783598540764,217.291417527408,197.577297669682,198.58383801712,206.927560181997
"ENSG00000106683",7.80048116463453,7.22761916450167,8.31240253922078,5.90023236314019,5.18196655626522,8.74947412133261,7.85890443133001,6.67375971521521,7.22080650221365
"ENSG00000106686",3.53409852418577,4.16465902620866,4.80813609118472,2.78884036633117,4.00236345643845,4.6597648611186,3.48695528860052,4.55423870446024,4.48011795041239
"ENSG00000106688",59.139810205367,43.9924053133373,59.4900195239483,117.3119134493,76.7856848792723,86.2072526762454,108.493530705576,89.9236210162544,83.8967612645729
"ENSG00000106689",2.19827152277776,4.63062368402914,1.28711801759677,2.84318732679727,1.68442255865319,0.82911617788406,3.8014151757177,3.53006486559766,1.34912360522157
"ENSG00000106692",11.8426120620609,8.85647969257482,9.05282034342187,11.7053030137222,7.4701523850591,7.31506179628266,11.1249821127584,9.6235084508084,9.38033461010314
"ENSG00000106701",1.68566461010009,2.11159761370495,2.62298208442054,1.63261116928721,2.1426791424178,2.93072067149327,1.68636754074364,2.7572317046921,2.09959412209308
"ENSG00000106714",1.06774240149918,1.13561045489185,0.919761581016237,0.753367972796194,0.297508992246108,0.460229001245345,1.18297967924788,0.60695985559196,1.0951167164318
"ENSG00000106723",31.3098964187131,29.0312945445173,27.5555523582608,32.6343403856197,34.5320032974083,28.6140279406933,35.9548962926856,30.9488755786107,30.608362493974
"ENSG00000106733",20.2489307996164,18.5527209345438,20.8215942041761,20.9077894220234,21.89166185012,17.2720230770927,17.8010319837839,18.386980231054,17.4865426460416
"ENSG00000106771",68.3670329323593,62.3364802094183,62.9274129564218,121.700700803791,90.9356054828111,91.7157422201804,115.446140735902,91.6922524500105,88.7285028403093
"ENSG00000106772",3.60085796364573,3.70857282835817,1.71392348784668,2.23034645528042,1.32587250373199,0.799972436833466,2.45636326185376,1.81505267463046,1.48730036870694
"ENSG00000106780",92.618007912613,93.3406190315122,72.726951993687,148.813830400742,160.375546837983,96.9365984894787,142.889730865394,121.420826604125,95.8814068021457
"ENSG00000106785",51.2446130914392,38.8714619007087,42.6006659209395,55.451331800721,36.3450806207981,33.9768641705035,56.3081912958041,43.9851044335991,43.5599054441434
"ENSG00000106789",5.10882155777726,5.42704390855291,9.30130423444702,7.20310779073777,7.28640633642788,13.6253693652997,6.38419702396688,6.51465941217065,10.7471496142987
"ENSG00000106799",23.4687980497807,21.3583847893879,24.58465104902,30.3774514952232,34.9342369080854,35.261294306346,31.4883703213827,25.5052392776582,26.7538701510375
"ENSG00000106803",94.177696006856,82.8861605360309,100.119204724928,73.127586638025,83.1865061554928,95.8638855935477,49.2920541818071,55.9501403493985,60.2827275314635
"ENSG00000106804",857.045668462193,674.726856640861,641.498635324167,1271.46769475679,905.339955517304,647.421966763636,1168.71142323641,1004.37840080819,868.624847179958
"ENSG00000106809",0.541475732599047,0.44822981816531,0.283316327750717,0.207886767938719,0.262015599370925,0.142491516178441,0.389755968853284,0.248620440891554,0.308299037843152
"ENSG00000106819",13.5680868487593,22.091906902194,11.048253048065,12.4914387584526,10.889945654106,6.7004032301832,14.3055051464228,12.9982040558029,9.91352215686261
"ENSG00000106823",30.9543816297983,25.3597868269995,21.3824680480971,41.9793967177283,33.5636403514849,24.0487314672046,28.190418941115,28.3093920016383,25.6837838781689
"ENSG00000106829",5.46380066090868,8.10974818330024,10.4811847992156,5.48854241624834,20.3781386496693,12.7656015035891,6.22129831525363,7.16870942780736,10.074111086977
"ENSG00000106852",0.248604908603905,0.354151681854656,0.0419901145759802,0.353179596414947,0.0988491799327718,0.24182662376157,0.132947101844671,0.0366531985200599,0.042303012023855
"ENSG00000106853",600.498315868497,475.79368335319,528.759532737456,473.194888516979,411.612718574607,356.094892550235,563.108972030161,560.304504607883,542.251083362798
"ENSG00000106868",5.74311625515158,7.01646062364066,6.51453200677104,5.89697074021126,6.13532862051457,10.6882920477589,6.40323108891793,5.02554730461498,5.51088084962749
"ENSG00000106927",5858.79388396307,4716.80954938625,5084.97450778443,5842.83730591323,5306.83639095764,4321.19516280623,6028.87442900621,5848.16976770322,5540.07451884274
"ENSG00000106948",16.0742149224471,21.1457085998024,25.8686764509816,15.4857888661891,20.0098087959647,22.8137123330448,17.607782405148,18.1741352390418,21.8088588381357
"ENSG00000106952",0.522678068909827,0.77032989472416,0.843072704176141,0.365240913197185,0.344341542416602,0.457541017138393,0.438788121438745,0.274761483868615,0.264471473341624
"ENSG00000106976",1.20296936918341,1.48888234943269,1.33155159231946,2.65587313657274,2.29030677379711,1.34169431024865,2.70942160209294,2.65296069891348,2.86702954691901
"ENSG00000106991",90.338106243166,111.283759860169,62.4901818193378,77.1143320646175,68.3876178739942,54.6896839151484,96.8549451165104,75.0246029200798,56.3524195371834
"ENSG00000106992",4.61844233356981,4.52231102196332,5.42554290479942,4.67742988951143,4.20931428966325,4.79260512413248,5.81172396784603,5.25315576456794,5.43539059678406
"ENSG00000106993",36.9317410981637,58.0750435816137,71.6368648622444,40.9667170476587,105.707210366473,100.971367970507,34.8185081758935,70.0520758090447,85.1336069963946
"ENSG00000107020",8.24417310495099,6.48863493886822,10.5185833245795,6.51801320647913,6.05817171941454,11.8570303493134,5.37608117660503,5.99456076170739,8.55433758896718
"ENSG00000107021",12.8563639590355,10.8186602198398,11.7013287646978,16.3708621303223,12.8579430687003,15.8641227906205,16.06416094259,14.3040934251017,12.9943166723864
"ENSG00000107036",17.3780689963213,16.9609396876561,18.200044133254,21.2976702430336,20.3475357923773,28.0351921208145,21.963590370999,18.7954869681851,19.6344651516815
"ENSG00000107077",13.5775643637905,14.7870481966345,14.8646152491913,13.3779251151159,16.6073907624472,18.6119145048197,12.7561093998392,14.29649599983,15.0079550896406
"ENSG00000107099",14.8746176968734,15.7201188264244,8.65517677026557,15.2809440411195,10.1217466684127,7.11923634177781,12.543081195578,7.78192602013642,5.54225435675654
"ENSG00000107104",101.944466317525,90.8722561575619,99.3295312170797,117.857261111382,110.939602776044,192.288778011356,122.112874276542,118.141818025285,150.348984137205
"ENSG00000107130",1.83334861672873,3.57189740724711,6.61639803246634,3.3834030310542,6.19421368388387,11.6227996680541,3.58793609906899,4.93984197506585,6.38952521784436
"ENSG00000107140",12.9621120145374,17.0111533790546,20.5353175011562,14.7812291441708,20.0917227206614,27.285388783092,15.9828092874849,18.3517034283742,16.2206040688269
"ENSG00000107159",0.290295358213272,0.391199942962421,0.32915973712763,0.319403856319007,0.303912593245767,0.288116463793599,0.43564921857737,0.444408255446447,0.544970342514549
"ENSG00000107164",65.3686464982958,60.5227241274463,61.1828482593653,62.9402711408411,59.1844122250371,65.633025371339,64.034622639774,59.5268433694325,59.8108612595198
"ENSG00000107175",19.1688135872775,22.8357697885957,30.9286227782423,16.8390159617608,29.6282256730932,37.1965746634774,18.5916151231143,23.7378622209135,26.2232739007867
"ENSG00000107185",10.8807841207131,12.4483701860288,19.9668588000506,14.5519918314752,16.9807897480604,33.3384610358826,14.4612496025607,13.6959474887457,19.7601533355673
"ENSG00000107186",75.6220619380511,68.595965736578,52.5243393283819,85.1478426071041,75.7415006930345,46.2364564993482,89.2598930743114,83.9998806262235,70.757528069713
"ENSG00000107201",13.3072689801058,12.7995023881045,17.6930391348148,11.473703953395,11.4171255631553,21.4380527825746,10.9994404396135,10.40690577515,14.2250677875525
"ENSG00000107223",166.711876474114,141.967184085548,163.253409248531,132.485659177749,133.773878815837,143.480799936941,110.667009607901,127.735606209048,129.209723210235
"ENSG00000107249",5.8492578593691,7.4819841756236,16.761884968049,5.51570073356458,6.86127767403643,36.8140133510039,7.84547573324447,7.85334244945248,13.0915614068645
"ENSG00000107262",36.1869566226111,35.1681772709829,43.972949356911,30.2039301107569,37.025494347281,55.5452727930426,32.3484074387939,35.1504028339108,39.8168252852208
"ENSG00000107263",45.2512657099349,45.4435867060559,50.7100339573625,66.7685029449976,63.2416492099348,84.6671644191717,59.1827780345732,55.0944954638491,56.9915795906336
"ENSG00000107281",8.15466351456407,10.7050125452927,4.58545307015526,6.20091540364117,5.00928125505758,4.1530925607974,5.85034985084103,5.24384259904747,4.16948790758735
"ENSG00000107282",15.4080831872611,13.4425259456954,13.0218335613225,19.2614809823909,18.1750531349294,15.3617116766866,14.9528504616448,12.6853883154493,14.6687314006253
"ENSG00000107290",63.284576768863,70.8305906778971,96.0714925974391,60.3928488492686,63.3678759683764,110.201925818689,60.4657562005606,58.1017596579771,78.9975190897365
"ENSG00000107317",0.342533064578743,0.156731000885379,0.182284205387639,0.183099065951806,0.123599346820805,0.148770960243416,0.0905409817053011,0.184688568386625,0.136321009910231
"ENSG00000107331",38.9204119877736,35.4729908329014,35.0823012491726,45.6124198065984,38.1547603067684,29.9087326296038,48.7118395487947,40.9416112805152,33.8716356998786
"ENSG00000107338",16.1702816826001,22.5175517339419,35.3031325798721,13.551044443033,26.6263656928657,53.3542101400147,14.4520147046777,20.9179087702263,36.5156887374981
"ENSG00000107341",63.5618968952544,59.6986999072472,56.3364348717614,70.5160026958341,66.1855614094884,61.8581533660468,65.6609522462382,59.1931050774954,57.3687634394173
"ENSG00000107362",11.6996406806734,16.9379739565939,25.980336385889,14.6917275366661,37.4509614618797,41.2221451851496,13.4979520706167,14.906256024217,21.8063341346903
"ENSG00000107371",8.27389814508183,6.8775249138014,10.4957825517389,7.56016628052677,7.51912386467202,12.2152743271336,7.70335849529752,7.51204202317454,8.73684167750574
"ENSG00000107372",94.5300061824581,194.960701146966,238.321982230983,104.150215513427,419.350293585527,233.740685291803,91.6556632416966,191.955594702495,209.534323238976
"ENSG00000107404",39.8743997320289,39.3554442278061,50.1353588578158,43.8815545582721,44.8273740162039,52.8672734578381,43.9962002124789,44.2847829435812,40.6362143125215
"ENSG00000107438",64.582043290206,85.9401196686821,90.7814886088104,66.6801911851563,87.2796771235979,97.8007783072451,66.0028829455428,79.5094913881585,87.8496656570619
"ENSG00000107443",4.17723917857407,5.01099490216434,7.16994521264041,4.25116227509031,5.52588216547585,10.1125673348577,3.73164102847478,3.84095341499176,6.04726472094282
"ENSG00000107485",1.05260836371508,3.92550692477954,1.83728377832798,0.629387797586264,0.578941899188074,0.537828559955077,1.3007285329618,1.06360463609292,1.17403631002677
"ENSG00000107518",3.54468326525871,5.13504173489104,2.81041797083366,3.32848473554242,3.49018061506213,3.14580290551215,4.6922746947192,3.92040478489497,2.48010242370622
"ENSG00000107521",36.6359418602765,31.9423800922243,32.7996741934211,35.9326595153726,31.3742107091081,34.8759046876201,41.6434561021464,37.3708304447326,35.8866725710394
"ENSG00000107537",200.478515988455,163.845877997241,165.050555287933,167.702142383113,151.05246461081,122.272077221415,177.286022874164,180.171379940312,166.719916899398
"ENSG00000107551",26.1868699611834,26.2749276490308,21.2392077044942,20.3806724552318,20.258021527292,17.2551733983356,25.1339868787798,21.7459816273198,18.6881964178197
"ENSG00000107554",19.9340100523939,27.034290617408,32.9808993570622,22.2436552961371,32.4684600576025,41.5051355976453,22.8087644383549,36.2487728895885,40.2680301483683
"ENSG00000107560",10.554106747862,9.29074401503283,9.23201968330173,11.5279706654103,8.26880023770285,11.8900089416504,11.4695281518682,9.20198322126911,10.6010602977425
"ENSG00000107562",160.36433033661,222.262691425849,117.626527743553,128.282175661658,100.78344797863,57.8474756480024,131.471674379169,108.297894883589,78.129379367844
"ENSG00000107566",113.536723646863,95.303009744797,99.8491871879565,150.524921126738,142.304726930636,133.983331701182,101.300130121252,101.52851070348,100.958736930788
"ENSG00000107581",196.012995972402,195.702284508986,271.243922284532,186.545572282487,248.201596829663,371.630602637138,193.756925311846,205.474807904958,265.183766436961
"ENSG00000107593",0.544253413296998,0.431888026465005,0.523207272620951,0.187850095218963,0.235164024927861,0.882956664039296,0.316854712935638,0.280786939956879,0.540867891028965
"ENSG00000107614",1.17596489491525,1.45344878470589,1.08910000021664,1.30169434639503,1.11417689491115,1.19106539311052,1.25041199145368,1.55299199431429,1.00460630021433
"ENSG00000107625",17.457119089999,17.4106904974795,23.5125541132291,18.2203443547961,20.0362599448674,25.7834147032088,15.7030879797171,16.4328903490786,21.1115514956313
"ENSG00000107643",22.0892461065493,22.1414152661455,36.1972349127603,26.4077863865821,29.2630787054608,63.7889966773446,22.2273867922562,22.7382800055486,30.5972471183697
"ENSG00000107651",31.5804337787072,31.9759591309694,50.3965685661225,33.7700523661336,40.6479073505973,69.3728381210677,34.2267213664108,34.6725091181053,46.429321152121
"ENSG00000107669",29.4993995294422,25.1137896298976,29.502620701229,32.329695690924,27.3593965882309,37.169139629968,34.2111249900449,29.1223508125701,30.2258460805122
"ENSG00000107672",19.6381880111309,15.9480526005608,12.33543710798,18.8270725925849,14.2482875104283,13.4961584723425,18.1141989083164,17.5075763595142,15.5663633789341
"ENSG00000107679",51.2954185641417,47.8099021943437,63.941843512643,47.0562487478818,47.311108662965,73.2288988829774,49.2780950663152,49.1915877340778,59.0053131295105
"ENSG00000107719",2.49829748833474,4.60759921738129,3.43472990460102,2.56380693174695,2.55659709244887,2.37070134200985,5.28458145886938,3.68432893099354,2.90988239836171
"ENSG00000107731",3.32665210070256,5.69926855667769,4.53839816381229,3.58777980697481,4.0986609896587,4.22890292398258,9.09311942935348,6.82763618207891,6.19543656883861
"ENSG00000107736",9.40996134056274,8.93393284814742,7.18196648672114,25.0734801423772,21.9990659039742,15.2188332254885,23.9863699528548,21.4422487408032,16.5132177704726
"ENSG00000107738",9.52575432989356,14.9521629637491,8.61035908949867,11.7056523714875,9.21056425022987,5.94580657373855,15.9517035842745,11.721843302089,8.36287765763638
"ENSG00000107742",3.96356626387031,7.1413433569269,7.59276864096286,2.5537655056207,3.82008887387388,3.99073944431704,3.09212641459385,2.62032244066882,2.63931973969431
"ENSG00000107745",55.6779157663648,48.8475883786391,40.8769856948706,62.2844146957764,67.5153510172971,43.7019044276063,54.8582128555907,54.2854320550979,47.4727924868406
"ENSG00000107758",21.7172841158237,20.4636580176711,19.862755420601,21.4528232155522,17.7706464825879,17.6774443643769,18.8564086592846,17.8649371364372,15.7727671404036
"ENSG00000107771",26.8350060813096,30.1597941283669,35.0208319010873,30.590223605361,43.1528248402992,50.7099008094761,34.8951555370653,32.4191131401203,31.3491712931896
"ENSG00000107779",12.0932611470832,13.8539520516245,12.393375506971,13.5937324510216,14.3539254558657,12.7391634939994,15.6781856367892,15.2783241052267,12.2611666953985
