"","x"
"1360","Rpusd2"
"1361","Cish"
"1362","Rgs3"
"1363","Gm5763"
"1364","Ikzf4"
"1365","Mettl18"
"1366","Ranbp6"
"1367","Rnd3"
"1368","Gck"
"1369","Tmem50b"
"1370","Polr2h"
"1371","Onecut1"
"1372","Sowahb"
"1373","Rnf186"
"1374","Sh2b2"
"1375","Slc9a3r2"
"1376","S100a8"
"1377","Cbfb"
"1378","Gm10356"
"1379","Morc2a"
"1380","Zbtb40"
"1381","Riok1"
"1382","Sowahc"
"1383","Zfp97"
"1384","Zfp960"
"1385","Mtrr"
"1386","Pus7l"
"1387","Mocs3"
"1388","Mars2"
"1389","Pramel12"
"1390","Zfp518a"
"1391","Tns2"
"1392","Cxcl11"
"1393","Gm18290"
"1394","Fgl1"
"1395","Abcc1"
"1396","Yju2"
"1397","Snapc3"
"1398","Gm19950"
"1399","Srsf7"
"1400","AW209491"
"1401","Ercc6"
"1402","Cdc34"
"1403","Eif2b4"
"1404","Ncdn"
"1405","Lrrc47"
"1406","Caml"
"1407","Gcc1"
"1408","Hes1"
"1409","Rnf113a2"
"1410","Slc10a3"
"1411","Metrnl"
"1412","Gm45495"
