"","x"
"514","ENSMUSG00000074479"
"515","ENSMUSG00000103509"
"516","ENSMUSG00000002396"
"517","ENSMUSG00000052392"
"518","ENSMUSG00000103949"
"519","ENSMUSG00000019923"
"520","ENSMUSG00000016382"
"521","ENSMUSG00000090994"
"522","ENSMUSG00000032434"
"523","ENSMUSG00000029311"
"524","ENSMUSG00000105706"
"525","ENSMUSG00000049892"
"526","ENSMUSG00000025532"
"527","ENSMUSG00000105446"
"528","ENSMUSG00000042302"
"529","ENSMUSG00000089712"
"530","ENSMUSG00000030089"
"531","ENSMUSG00000036611"
"532","ENSMUSG00000102525"
"533","ENSMUSG00000105970"
"534","ENSMUSG00000027531"
"535","ENSMUSG00000022676"
"536","ENSMUSG00000027605"
"537","ENSMUSG00000025422"
"538","ENSMUSG00000039768"
"539","ENSMUSG00000027261"
"540","ENSMUSG00000030834"
"541","ENSMUSG00000095524"
"542","ENSMUSG00000084899"
"543","ENSMUSG00000030499"
"544","ENSMUSG00000003464"
"545","ENSMUSG00000043671"
"546","ENSMUSG00000029575"
"547","ENSMUSG00000024130"
"548","ENSMUSG00000029771"
"549","ENSMUSG00000017057"
"550","ENSMUSG00000080969"
"551","ENSMUSG00000056962"
"552","ENSMUSG00000102330"
"553","ENSMUSG00000033318"
"554","ENSMUSG00000006736"
"555","ENSMUSG00000026586"
"556","ENSMUSG00000020186"
"557","ENSMUSG00000031150"
"558","ENSMUSG00000020023"
"559","ENSMUSG00000029664"
"560","ENSMUSG00000098048"
"561","ENSMUSG00000030096"
"562","ENSMUSG00000012187"
"563","ENSMUSG00000106566"
"564","ENSMUSG00000027360"
"565","ENSMUSG00000102095"
"566","ENSMUSG00000089883"
"567","ENSMUSG00000090136"
"568","ENSMUSG00000024431"
"569","ENSMUSG00000101625"
"570","ENSMUSG00000022404"
"571","ENSMUSG00000024732"
"572","ENSMUSG00000111661"
"573","ENSMUSG00000045071"
"574","ENSMUSG00000083820"
"575","ENSMUSG00000024254"
"576","ENSMUSG00000104965"
"577","ENSMUSG00000031700"
"578","ENSMUSG00000037887"
"579","ENSMUSG00000022041"
"580","ENSMUSG00000021228"
"581","ENSMUSG00000019917"
"582","ENSMUSG00000082896"
"583","ENSMUSG00000108178"
"584","ENSMUSG00000027613"
"585","ENSMUSG00000021638"
"586","ENSMUSG00000033105"
"587","ENSMUSG00000063382"
"588","ENSMUSG00000081886"
"589","ENSMUSG00000050931"
"590","ENSMUSG00000028223"
"591","ENSMUSG00000104528"
"592","ENSMUSG00000007872"
"593","ENSMUSG00000032018"
"594","ENSMUSG00000074794"
"595","ENSMUSG00000020429"
"596","ENSMUSG00000029380"
"597","ENSMUSG00000020108"
"598","ENSMUSG00000037025"
"599","ENSMUSG00000020653"
"600","ENSMUSG00000036390"
"601","ENSMUSG00000020205"
"602","ENSMUSG00000017144"
"603","ENSMUSG00000002289"
"604","ENSMUSG00000083392"
"605","ENSMUSG00000053175"
"606","ENSMUSG00000032425"
"607","ENSMUSG00000038894"
"608","ENSMUSG00000078429"
"609","ENSMUSG00000078650"
"610","ENSMUSG00000095325"
"611","ENSMUSG00000024014"
"612","ENSMUSG00000083396"
"613","ENSMUSG00000037465"
"614","ENSMUSG00000105353"
"615","ENSMUSG00000111202"
"616","ENSMUSG00000083261"
"617","ENSMUSG00000036478"
"618","ENSMUSG00000047109"
"619","ENSMUSG00000045374"
"620","ENSMUSG00000046897"
"621","ENSMUSG00000030103"
"622","ENSMUSG00000041417"
"623","ENSMUSG00000042807"
"624","ENSMUSG00000019850"
"625","ENSMUSG00000032691"
"626","ENSMUSG00000026304"
"627","ENSMUSG00000100615"
"628","ENSMUSG00000052837"
"629","ENSMUSG00000001053"
"630","ENSMUSG00000002910"
"631","ENSMUSG00000056608"
"632","ENSMUSG00000049580"
"633","ENSMUSG00000040964"
"634","ENSMUSG00000083899"
"635","ENSMUSG00000024222"
"636","ENSMUSG00000048109"
"637","ENSMUSG00000001774"
"638","ENSMUSG00000066880"
"639","ENSMUSG00000018166"
"640","ENSMUSG00000099342"
