"","x"
"188","Ccdc28a"
"189","Lims2"
"190","Zkscan17"
"191","Prkcz"
"192","Gm31992"
"193","Mkrn1"
"194","Sptbn2"
"195","Tbc1d17"
"196","Acp6"
"197","Mtnr1a"
"198","Zfp444"
"199","Clk1"
"200","Cnppd1"
"201","Bckdha"
"202","Gm15622"
"203","Smim19"
"204","Prob1"
"205","Zbtb11os1"
"206",NA
"207","Lrfn3"
"208","Adra1a"
"209","Ap4m1"
"210",NA
"211","Cblc"
"212","Vsig10"
"213","Rnf144a"
"214","Mpzl1"
"215","Smpd3"
"216","Gm20319"
"217","Zfp521"
"218","Gm37115"
"219","Rbm12b1"
"220","Rbm12b2"
"221","Cyp2b10"
"222","Gramd1b"
"223","Tsc1"
"224","Ceacam1"
"225","Ceacam2"
"226","Adh6b"
"227","Lrtm1"
"228","Map2k6"
"229","Gpatch8"
"230","Gm13416"
"231","Itgb8"
"232","Necab1"
"233","Ube2u"
"234","Zfyve1"
"235","Cavin2"
"236","N4bp2l1"
"237","Gm15889"
"238","Peli1"
"239","Ppp1r3c"
"240","Gm9207"
"241","Hexb"
"242","Gm44243"
"243","Amy2a1"
"244","Amy2a4"
"245","Amy2a3"
"246","Amy2a5"
"247","Amy2a2"
"248","Pnlip"
"249","Cel"
"250","Rgs16"
"251","6030400A10Rik"
"252","Rwdd3"
"253","Nr2c2"
"254","1600014C10Rik"
"255",NA
"256","Cyp4b1"
"257","Gm6728"
"258","Elovl3"
"259","Pcmtd2"
"260","Gm37691"
"261","Gm6352"
"262","Marf1"
"263","C330002G04Rik"
"264","Gm42987"
"265","Stard8"
"266","Ccnt2"
"267","Oit3"
"268","Fam124a"
"269","Esrrg"
"270","Zkscan1"
"271","Mllt10"
"272","Nectin1"
"273","Fam234a"
"274","Phlpp1"
"275","Retreg2"
"276","Enox2"
"277","Rabep1"
"278","Gm34777"
"279","Sppl2b"
"280","B3gnt8"
"281","Afmid"
"282","Pold4"
"283","Dqx1"
"284","Gm5436"
"285","Gm6477"
"286","Ehd3"
"287","Cdk19"
"288","Irf2bp2"
"289","Rnf169"
"290","Klhl24"
"291","Gm14681"
"292","Cnnm3"
"293","Rhbdd3"
"294","Dock9"
"295","Snx21"
"296","Scap"
"297","Cbx7"
"298","Cpsf4l"
"299","Fpgs"
"300","Calcoco1"
"301","Ankrd13c"
"302","Ranbp10"
"303","Elmod3"
"304","Agtr1a"
"305","Rin2"
"306","Oxld1"
"307","Gm30784"
"308","Tcim"
"309","Gna12"
"310","Mcc"
"311","Tsc22d3"
"312","Arhgef3"
"313","Rnasel"
"314","Adcy9"
"315","Tnfrsf1b"
"316","Ypel3"
"317","Fam20a"
"318","Bok"
"319","Spon2"
"320","Reep4"
"321","Rnf141"
"322","Asap2"
"323","Ppp1ca"
"324","Chp2"
"325","Slc35g1"
"326","Sec14l2"
"327","Kansl3"
"328","Tab2"
"329","Pcf11"
"330","Tm4sf4"
"331","Yod1"
"332","Nedd1"
"333","Ppm1k"
"334","Slc45a3"
"335","Sgk1"
"336","Mrc1"
"337","Unc93a2"
"338","Errfi1"
"339","Rbl2"
"340","Heca"
"341","Pxmp4"
"342","AU022252"
"343","Ogn"
"344","Abca9"
"345","Gpm6a"
"346","Gm38832"
"347","Foxp1"
"348","Lcor"
"349","Rabgap1l"
"350","Plxna4"
"351","Mmd"
"352","Arhgef37"
"353","Kcnn2"
"354","N4bp2"
"355","Smim13"
"356","Ell2"
"357","Il6ra"
"358","Lpin1"
"359","Kcnj16"
"360","Omd"
"361","Gldc"
"362","Slc25a46"
"363","Sik3"
"364","Prdm2"
"365","Zbtb2"
"366","Rnf214"
"367","4930562C15Rik"
"368","Bbof1"
"369","1700109G14Rik"
"370","Dcdc2a"
"371","Tmie"
"372","Zmat1"
"373","Elf5"
"374","Gm7183"
"375","Cbfa2t2-ps1"
"376","Gm8565"
"377","Gm11185"
"378","Gm4518"
"379","Prkcz2"
"380","Gm5069"
"381","Gm5611"
"382","Gm9118"
"383","Gm9803"
"384","Gm18666"
"385","Gm5256"
"386","Gm8055"
"387","Tjp3"
"388","Npas2"
"389","Gm2962"
"390","Slc22a15"
"391","Gm19243"
"392","Nphs1"
"393","Gm38317"
"394","Rpl36-ps12"
"395","Hspd1-ps4"
"396","Rps19-ps12"
"397","Pdcd5-ps"
"398","Oaz1-ps"
"399","Pitx3"
"400","Gm5805"
"401","Gm6204"
"402","Gm9762"
"403","Ccdc162"
"404","Gm24809"
"405","Phka2"
"406","Slc12a6"
"407","5830462I19Rik"
"408","Neu1"
"409","5330406M23Rik"
"410","Chchd2-ps"
"411","Gm16072"
"412","Syne1"
"413","Klf12"
"414","Slc25a48"
"415","Gm15484"
"416","Gm13882"
"417","Gm10250"
"418","Gm10290"
"419","Gm2199"
"420","Gm47113"
"421","Gm16984"
"422","Ctdsp2"
"423","Gm16121"
"424","Abtb2"
"425","Ackr4"
"426","Atg101"
"427","Ocln"
"428","Erbb3"
"429","Ptger2"
"430","Zfp281"
"431","Tcp11l2"
"432","4933431G14Rik"
"433","Dnmbp"
"434","G6pc"
"435","Abtb1"
"436","Cpeb2"
"437","Ddit4"
"438","Rsrp1"
"439","Pde9a"
"440","Trib3"
"441","Gnpda1"
"442","Slc25a25"
"443","Frmd4b"
"444","Mindy2"
"445","Irs2"
"446","Igfbp1"
"447","Ppp1r3g"
"448","Zfp949"
"449","Gm44851"
"450","Nr0b2"
"451","Plcb2"
"452","Gm47718"
"453","Sytl1"
"454","Fbxo32"
"455","Gatd1"
"456","Spata2l"
"457","Ccnf"
"458","Mycl"
"459","Dusp1"
"460","Sesn2"
"461","Slc15a4"
"462","Pck1"
"463","Gm20609"
"464","Klf15"
"465","Tec"
"466","Khnyn"
"467","Rfx4"
"468","Angptl4"
"469","Btg1"
"470","Zkscan14"
"471","Maf1"
"472","Ip6k2"
"473","Cep85l"
"474","Gm14519"
"475","Slc8b1"
"476","Slc38a2"
"477","Cebpb"
"478","Chad"
"479","Shld1"
"480","Klf11"
"481","Cnr2"
"482","Ubc"
"483","Kif5a"
"484","Slc12a3"
"485","Gm43611"
"486","Sdr39u1"
"487","Arrdc2"
"488","Jmjd1c"
