"","x"
"568","ENSMUSG00000034006"
"569","ENSMUSG00000049562"
"570","ENSMUSG00000078157"
"571","ENSMUSG00000026289"
"572","ENSMUSG00000031016"
"573","ENSMUSG00000032348"
"574","ENSMUSG00000019917"
"575","ENSMUSG00000049553"
"576","ENSMUSG00000055866"
"577","ENSMUSG00000050931"
"578","ENSMUSG00000020429"
"579","ENSMUSG00000043683"
"580","ENSMUSG00000017677"
"581","ENSMUSG00000022437"
"582","ENSMUSG00000057074"
"583","ENSMUSG00000095325"
"584","ENSMUSG00000042289"
"585","ENSMUSG00000070544"
"586","ENSMUSG00000041645"
"587","ENSMUSG00000093610"
"588","ENSMUSG00000052928"
"589","ENSMUSG00000037824"
"590","ENSMUSG00000027340"
"591","ENSMUSG00000106499"
"592","ENSMUSG00000110694"
"593","ENSMUSG00000041548"
"594","ENSMUSG00000017929"
"595","ENSMUSG00000032311"
"596","ENSMUSG00000021037"
"597","ENSMUSG00000110251"
"598","ENSMUSG00000025229"
"599","ENSMUSG00000025509"
"600","ENSMUSG00000035836"
"601","ENSMUSG00000030103"
"602","ENSMUSG00000049300"
"603","ENSMUSG00000034168"
"604","ENSMUSG00000004655"
"605","ENSMUSG00000045268"
"606","ENSMUSG00000017144"
"607","ENSMUSG00000029190"
"608","ENSMUSG00000034903"
"609","ENSMUSG00000025358"
"610","ENSMUSG00000027546"
"611","ENSMUSG00000064294"
"612","ENSMUSG00000051000"
"613","ENSMUSG00000109093"
"614","ENSMUSG00000067656"
"615","ENSMUSG00000075227"
"616","ENSMUSG00000030879"
"617","ENSMUSG00000024026"
"618","ENSMUSG00000026064"
"619","ENSMUSG00000024966"
"620","ENSMUSG00000066880"
"621","ENSMUSG00000096768"
"622","ENSMUSG00000106239"
"623","ENSMUSG00000039620"
"624","ENSMUSG00000067818"
"625","ENSMUSG00000030214"
"626","ENSMUSG00000046434"
"627","ENSMUSG00000034379"
"628","ENSMUSG00000073676"
"629","ENSMUSG00000004951"
"630","ENSMUSG00000041124"
"631","ENSMUSG00000027820"
"632","ENSMUSG00000036693"
"633","ENSMUSG00000001763"
"634","ENSMUSG00000041828"
"635","ENSMUSG00000026482"
"636","ENSMUSG00000108402"
"637","ENSMUSG00000032812"
"638","ENSMUSG00000029860"
"639","ENSMUSG00000045954"
"640","ENSMUSG00000020484"
