"","x"
"732","ENSMUSG00000038375"
"733","ENSMUSG00000049339"
"734","ENSMUSG00000026632"
"735","ENSMUSG00000082510"
"736","ENSMUSG00000046753"
"737","ENSMUSG00000050029"
"738","ENSMUSG00000032440"
"739","ENSMUSG00000086320"
"740","ENSMUSG00000052920"
"741","ENSMUSG00000022548"
"742","ENSMUSG00000039431"
"743","ENSMUSG00000004267"
"744","ENSMUSG00000034171"
"745","ENSMUSG00000000805"
"746","ENSMUSG00000040433"
"747","ENSMUSG00000040511"
"748","ENSMUSG00000043252"
"749","ENSMUSG00000024247"
"750","ENSMUSG00000104543"
"751","ENSMUSG00000004661"
"752","ENSMUSG00000054659"
"753","ENSMUSG00000043155"
"754","ENSMUSG00000040592"
"755","ENSMUSG00000001768"
"756","ENSMUSG00000021408"
"757","ENSMUSG00000021461"
"758","ENSMUSG00000053332"
"759","ENSMUSG00000025821"
"760","ENSMUSG00000021994"
"761","ENSMUSG00000029669"
"762","ENSMUSG00000006307"
"763","ENSMUSG00000053907"
"764","ENSMUSG00000027099"
"765","ENSMUSG00000023947"
"766","ENSMUSG00000030605"
"767","ENSMUSG00000044199"
"768","ENSMUSG00000027985"
"769","ENSMUSG00000019864"
"770","ENSMUSG00000034780"
"771","ENSMUSG00000082120"
"772","ENSMUSG00000104802"
"773","ENSMUSG00000105720"
"774","ENSMUSG00000025997"
"775","ENSMUSG00000078676"
"776","ENSMUSG00000019768"
"777","ENSMUSG00000087070"
"778","ENSMUSG00000108199"
"779","ENSMUSG00000035671"
"780","ENSMUSG00000029110"
"781","ENSMUSG00000042846"
"782","ENSMUSG00000025270"
"783","ENSMUSG00000064280"
"784","ENSMUSG00000021091"
"785","ENSMUSG00000022439"
"786","ENSMUSG00000102594"
"787","ENSMUSG00000024673"
"788","ENSMUSG00000024059"
"789","ENSMUSG00000086769"
"790","ENSMUSG00000050271"
"791","ENSMUSG00000059456"
"792","ENSMUSG00000040717"
"793","ENSMUSG00000036553"
"794","ENSMUSG00000057829"
"795","ENSMUSG00000085440"
"796","ENSMUSG00000050567"
"797","ENSMUSG00000022601"
"798","ENSMUSG00000022416"
"799","ENSMUSG00000057388"
"800","ENSMUSG00000030161"
"801","ENSMUSG00000041642"
"802","ENSMUSG00000102523"
"803","ENSMUSG00000046818"
"804","ENSMUSG00000020309"
"805","ENSMUSG00000029821"
"806","ENSMUSG00000091408"
"807","ENSMUSG00000000948"
"808","ENSMUSG00000019699"
"809","ENSMUSG00000031286"
"810","ENSMUSG00000028261"
"811","ENSMUSG00000031467"
"812","ENSMUSG00000052013"
"813","ENSMUSG00000110419"
"814","ENSMUSG00000049744"
"815","ENSMUSG00000021706"
"816","ENSMUSG00000044948"
"817","ENSMUSG00000046312"
"818","ENSMUSG00000039103"
"819","ENSMUSG00000032508"
"820","ENSMUSG00000025484"
"821","ENSMUSG00000018401"
"822","ENSMUSG00000111605"
"823","ENSMUSG00000027784"
"824","ENSMUSG00000107118"
"825","ENSMUSG00000032733"
"826","ENSMUSG00000111958"
"827","ENSMUSG00000034593"
"828","ENSMUSG00000019837"
"829","ENSMUSG00000020812"
"830","ENSMUSG00000037661"
"831","ENSMUSG00000052613"
"832","ENSMUSG00000029570"
"833","ENSMUSG00000018654"
"834","ENSMUSG00000040151"
"835","ENSMUSG00000026819"
"836","ENSMUSG00000069303"
"837","ENSMUSG00000066072"
"838","ENSMUSG00000109274"
"839","ENSMUSG00000081953"
"840","ENSMUSG00000005804"
"841","ENSMUSG00000004698"
"842","ENSMUSG00000002578"
"843","ENSMUSG00000040747"
"844","ENSMUSG00000097242"
"845","ENSMUSG00000019370"
"846","ENSMUSG00000043154"
"847","ENSMUSG00000041187"
"848","ENSMUSG00000031490"
"849","ENSMUSG00000069307"
"850","ENSMUSG00000038239"
"851","ENSMUSG00000026502"
"852","ENSMUSG00000051351"
"853","ENSMUSG00000091269"
"854","ENSMUSG00000105861"
"855","ENSMUSG00000001918"
"856","ENSMUSG00000030643"
"857","ENSMUSG00000065725"
"858","ENSMUSG00000041313"
"859","ENSMUSG00000013076"
"860","ENSMUSG00000039395"
"861","ENSMUSG00000057280"
"862","ENSMUSG00000027524"
"863","ENSMUSG00000092085"
"864","ENSMUSG00000085882"
"865","ENSMUSG00000028630"
"866","ENSMUSG00000028327"
"867","ENSMUSG00000107448"
"868","ENSMUSG00000099949"
"869","ENSMUSG00000038914"
"870","ENSMUSG00000086924"
"871","ENSMUSG00000020961"
"872","ENSMUSG00000026413"
"873","ENSMUSG00000035357"
